"","liczba_przypadkow","stan_rekordu_na","powiat_miasto"
"32957",17,"2021-02-17","strzelecki"
"32958",27,"2021-02-17","Opole"
"32959",4,"2021-02-17","bieszczadzki"
"32960",12,"2021-02-17","brzozowski"
"32961",33,"2021-02-17","dębicki"
"32962",22,"2021-02-17","jarosławski"
"32963",13,"2021-02-17","jasielski"
"32964",10,"2021-02-17","kolbuszowski"
"32965",27,"2021-02-17","krośnieński"
"32966",5,"2021-02-17","leżajski"
"32967",5,"2021-02-17","lubaczowski"
"32968",23,"2021-02-17","łańcucki"
"32969",25,"2021-02-17","mielecki"
"32970",13,"2021-02-17","niżański"
"32971",6,"2021-02-17","przemyski"
"32972",14,"2021-02-17","przeworski"
"32973",11,"2021-02-17","ropczycko-sędziszowski"
"32974",60,"2021-02-17","rzeszowski"
"32975",33,"2021-02-17","sanocki"
"32976",7,"2021-02-17","stalowowolski"
"32977",5,"2021-02-17","strzyżowski"
"32978",12,"2021-02-17","tarnobrzeski"
"32979",9,"2021-02-17","leski"
"32980",11,"2021-02-17","Krosno"
"32981",9,"2021-02-17","Przemyśl"
"32982",91,"2021-02-17","Rzeszów"
"32983",25,"2021-02-17","Tarnobrzeg"
"32984",8,"2021-02-17","augustowski"
"32985",40,"2021-02-17","białostocki"
"32986",7,"2021-02-17","bielski"
"32987",6,"2021-02-17","grajewski"
"32988",16,"2021-02-17","hajnowski"
"32989",22,"2021-02-17","kolneński"
"32990",18,"2021-02-17","łomżyński"
"32991",4,"2021-02-17","moniecki"
"32992",0,"2021-02-17","sejneński"
"32993",2,"2021-02-17","siemiatycki"
"32994",21,"2021-02-17","sokólski"
"32995",1,"2021-02-17","suwalski"
"32996",7,"2021-02-17","wysokomazowiecki"
"32997",5,"2021-02-17","zambrowski"
"32998",63,"2021-02-17","Białystok"
"32999",45,"2021-02-17","Łomża"
"33000",0,"2021-02-17","Suwałki"
"33001",14,"2021-02-17","bytowski"
"33002",12,"2021-02-17","chojnicki"
"33003",12,"2021-02-17","człuchowski"
"33004",54,"2021-02-17","gdański"
"33005",36,"2021-02-17","kartuski"
"33006",21,"2021-02-17","kościerski"
"33007",26,"2021-02-17","kwidzyński"
"33008",69,"2021-02-17","lęborski"
"33009",19,"2021-02-17","malborski"
"33010",10,"2021-02-17","nowodworski"
"33011",23,"2021-02-17","pucki"
"33012",15,"2021-02-17","słupski"
"33013",16,"2021-02-17","starogardzki"
"33014",27,"2021-02-17","tczewski"
"33015",57,"2021-02-17","wejherowski"
"33016",11,"2021-02-17","sztumski"
"33017",213,"2021-02-17","Gdańsk"
"33018",117,"2021-02-17","Gdynia"
"33019",27,"2021-02-17","Słupsk"
"33020",23,"2021-02-17","Sopot"
"33021",30,"2021-02-17","będziński"
"33022",26,"2021-02-17","bielski"
"33023",35,"2021-02-17","cieszyński"
"33024",22,"2021-02-17","częstochowski"
"33025",15,"2021-02-17","gliwicki"
"33026",4,"2021-02-17","kłobucki"
"33027",20,"2021-02-17","lubliniecki"
"33028",13,"2021-02-17","mikołowski"
"33029",6,"2021-02-17","myszkowski"
"33030",11,"2021-02-17","pszczyński"
"33031",10,"2021-02-17","raciborski"
"33032",23,"2021-02-17","rybnicki"
"33033",20,"2021-02-17","tarnogórski"
"33034",6,"2021-02-17","bieruńsko-lędziński"
"33035",11,"2021-02-17","wodzisławski"
"33036",30,"2021-02-17","zawierciański"
"33037",42,"2021-02-17","żywiecki"
"33038",25,"2021-02-17","Bielsko-Biała"
"33039",22,"2021-02-17","Bytom"
"33040",15,"2021-02-17","Chorzów"
"33041",34,"2021-02-17","Częstochowa"
"33042",23,"2021-02-17","Dąbrowa Górnicza"
"33043",18,"2021-02-17","Gliwice"
"33044",12,"2021-02-17","Jastrzębie-Zdrój"
"33045",22,"2021-02-17","Jaworzno"
"33046",65,"2021-02-17","Katowice"
"33047",5,"2021-02-17","Mysłowice"
"33048",11,"2021-02-17","Piekary Śląskie"
"33049",22,"2021-02-17","Ruda Śląska"
"33050",20,"2021-02-17","Rybnik"
"33051",11,"2021-02-17","Siemianowice Śląskie"
"33052",45,"2021-02-17","Sosnowiec"
"33053",5,"2021-02-17","Świętochłowice"
"33054",10,"2021-02-17","Tychy"
"33055",28,"2021-02-17","Zabrze"
"33056",7,"2021-02-17","Żory"
"33057",11,"2021-02-17","buski"
"33058",8,"2021-02-17","jędrzejowski"
"33059",6,"2021-02-17","kazimierski"
"33060",23,"2021-02-17","kielecki"
"33061",11,"2021-02-17","konecki"
"33062",15,"2021-02-17","opatowski"
"33063",23,"2021-02-17","ostrowiecki"
"33064",16,"2021-02-17","pińczowski"
"33065",20,"2021-02-17","sandomierski"
"33066",3,"2021-02-17","skarżyski"
"33067",8,"2021-02-17","starachowicki"
"33068",6,"2021-02-17","staszowski"
"33069",1,"2021-02-17","włoszczowski"
"33070",49,"2021-02-17","Kielce"
"33071",46,"2021-02-17","bartoszycki"
"33072",12,"2021-02-17","braniewski"
"33073",45,"2021-02-17","działdowski"
"33074",5,"2021-02-17","elbląski"
"33075",15,"2021-02-17","ełcki"
"33076",23,"2021-02-17","giżycki"
"33077",44,"2021-02-17","iławski"
"33078",33,"2021-02-17","kętrzyński"
"33079",5,"2021-02-17","lidzbarski"
"33080",8,"2021-02-17","mrągowski"
"33081",75,"2021-02-17","nidzicki"
"33082",13,"2021-02-17","nowomiejski"
"33083",7,"2021-02-17","olecki"
"33084",94,"2021-02-17","olsztyński"
"33085",30,"2021-02-17","ostródzki"
"33086",22,"2021-02-17","piski"
"33087",46,"2021-02-17","szczycieński"
"33088",16,"2021-02-17","gołdapski"
"33089",4,"2021-02-17","węgorzewski"
"33090",22,"2021-02-17","Elbląg"
"33091",209,"2021-02-17","Olsztyn"
"33092",5,"2021-02-17","chodzieski"
"33093",23,"2021-02-17","czarnkowsko-trzcianecki"
"33094",54,"2021-02-17","gnieźnieński"
"33095",9,"2021-02-17","gostyński"
"33096",8,"2021-02-17","grodziski"
"33097",14,"2021-02-17","jarociński"
"33098",1,"2021-02-17","kaliski"
"33099",33,"2021-02-17","kępiński"
"33100",7,"2021-02-17","kolski"
"33101",5,"2021-02-17","koniński"
"33102",6,"2021-02-17","kościański"
"33103",15,"2021-02-17","krotoszyński"
"33104",7,"2021-02-17","leszczyński"
"33105",2,"2021-02-17","międzychodzki"
"33106",22,"2021-02-17","nowotomyski"
"33107",5,"2021-02-17","obornicki"
"33108",15,"2021-02-17","ostrowski"
"33109",7,"2021-02-17","ostrzeszowski"
"33110",16,"2021-02-17","pilski"
"33111",4,"2021-02-17","pleszewski"
"33112",146,"2021-02-17","poznański"
"33113",8,"2021-02-17","rawicki"
"33114",5,"2021-02-17","słupecki"
"33115",19,"2021-02-17","szamotulski"
"33116",3,"2021-02-17","średzki"
"33117",10,"2021-02-17","śremski"
"33118",7,"2021-02-17","turecki"
"33119",16,"2021-02-17","wągrowiecki"
"33120",2,"2021-02-17","wolsztyński"
"33121",13,"2021-02-17","wrzesiński"
"33122",10,"2021-02-17","złotowski"
"33123",4,"2021-02-17","Kalisz"
"33124",15,"2021-02-17","Konin"
"33125",10,"2021-02-17","Leszno"
"33126",182,"2021-02-17","Poznań"
"33127",14,"2021-02-17","białogardzki"
"33128",15,"2021-02-17","choszczeński"
"33129",19,"2021-02-17","drawski"
"33130",20,"2021-02-17","goleniowski"
"33131",15,"2021-02-17","gryficki"
"33132",21,"2021-02-17","gryfiński"
"33133",13,"2021-02-17","kamieński"
"33134",10,"2021-02-17","kołobrzeski"
"33135",33,"2021-02-17","koszaliński"
"33136",22,"2021-02-17","myśliborski"
"33137",26,"2021-02-17","policki"
"33138",12,"2021-02-17","pyrzycki"
"33139",10,"2021-02-17","sławieński"
"33140",22,"2021-02-17","stargardzki"
"33141",17,"2021-02-17","szczecinecki"
"33142",9,"2021-02-17","świdwiński"
"33143",3,"2021-02-17","wałecki"
"33144",21,"2021-02-17","łobeski"
"33145",40,"2021-02-17","Koszalin"
"33146",77,"2021-02-17","Szczecin"
"33147",9,"2021-02-17","Świnoujście"
"33148",8777,"2021-02-18","Cały kraj"
"33149",8,"2021-02-18","bolesławiecki"
"33150",19,"2021-02-18","dzierżoniowski"
"33151",8,"2021-02-18","głogowski"
"33152",2,"2021-02-18","górowski"
"33153",9,"2021-02-18","jaworski"
"33154",6,"2021-02-18","jeleniogórski"
"33155",12,"2021-02-18","kamiennogórski"
"33156",70,"2021-02-18","kłodzki"
"33157",1,"2021-02-18","legnicki"
"33158",6,"2021-02-18","lubański"
"33159",10,"2021-02-18","lubiński"
"33160",0,"2021-02-18","lwówecki"
"33161",3,"2021-02-18","milicki"
"33162",25,"2021-02-18","oleśnicki"
"33163",9,"2021-02-18","oławski"
"33164",6,"2021-02-18","polkowicki"
"33165",11,"2021-02-18","strzeliński"
"33166",5,"2021-02-18","średzki"
"33167",23,"2021-02-18","świdnicki"
"33168",24,"2021-02-18","trzebnicki"
"33169",11,"2021-02-18","wałbrzyski"
"33170",3,"2021-02-18","wołowski"
"33171",48,"2021-02-18","wrocławski"
"33172",9,"2021-02-18","ząbkowicki"
"33173",16,"2021-02-18","zgorzelecki"
"33174",6,"2021-02-18","złotoryjski"
"33175",9,"2021-02-18","Jelenia Góra"
"33176",18,"2021-02-18","Legnica"
"33177",159,"2021-02-18","Wrocław"
"33178",18,"2021-02-18","Wałbrzych"
"33179",10,"2021-02-18","aleksandrowski"
"33180",15,"2021-02-18","brodnicki"
"33181",47,"2021-02-18","bydgoski"
"33182",18,"2021-02-18","chełmiński"
"33183",28,"2021-02-18","golubsko-dobrzyński"
"33184",9,"2021-02-18","grudziądzki"
"33185",44,"2021-02-18","inowrocławski"
"33186",4,"2021-02-18","lipnowski"
"33187",6,"2021-02-18","mogileński"
"33188",13,"2021-02-18","nakielski"
"33189",4,"2021-02-18","radziejowski"
"33190",7,"2021-02-18","rypiński"
"33191",7,"2021-02-18","sępoleński"
"33192",24,"2021-02-18","świecki"
"33193",28,"2021-02-18","toruński"
"33194",12,"2021-02-18","tucholski"
"33195",12,"2021-02-18","wąbrzeski"
"33196",10,"2021-02-18","włocławski"
"33197",24,"2021-02-18","żniński"
"33198",134,"2021-02-18","Bydgoszcz"
"33199",33,"2021-02-18","Grudziądz"
"33200",94,"2021-02-18","Toruń"
"33201",18,"2021-02-18","Włocławek"
"33202",17,"2021-02-18","bialski"
"33203",19,"2021-02-18","biłgorajski"
"33204",9,"2021-02-18","chełmski"
"33205",8,"2021-02-18","hrubieszowski"
"33206",7,"2021-02-18","janowski"
"33207",9,"2021-02-18","krasnostawski"
"33208",14,"2021-02-18","kraśnicki"
"33209",1,"2021-02-18","lubartowski"
"33210",29,"2021-02-18","lubelski"
"33211",4,"2021-02-18","łęczyński"
"33212",4,"2021-02-18","łukowski"
"33213",8,"2021-02-18","opolski"
"33214",14,"2021-02-18","parczewski"
"33215",27,"2021-02-18","puławski"
"33216",0,"2021-02-18","radzyński"
"33217",4,"2021-02-18","rycki"
"33218",18,"2021-02-18","świdnicki"
"33219",11,"2021-02-18","tomaszowski"
"33220",8,"2021-02-18","włodawski"
"33221",14,"2021-02-18","zamojski"
"33222",9,"2021-02-18","Biała Podlaska"
"33223",11,"2021-02-18","Chełm"
"33224",75,"2021-02-18","Lublin"
"33225",5,"2021-02-18","Zamość"
"33226",17,"2021-02-18","gorzowski"
"33227",5,"2021-02-18","krośnieński"
"33228",25,"2021-02-18","międzyrzecki"
"33229",15,"2021-02-18","nowosolski"
"33230",8,"2021-02-18","słubicki"
"33231",13,"2021-02-18","strzelecko-drezdenecki"
"33232",3,"2021-02-18","sulęciński"
"33233",8,"2021-02-18","świebodziński"
"33234",23,"2021-02-18","zielonogórski"
"33235",12,"2021-02-18","żagański"
"33236",22,"2021-02-18","żarski"
"33237",0,"2021-02-18","wschowski"
"33238",77,"2021-02-18","Gorzów Wielkopolski"
"33239",70,"2021-02-18","Zielona Góra"
"33240",12,"2021-02-18","bełchatowski"
"33241",13,"2021-02-18","kutnowski"
"33242",5,"2021-02-18","łaski"
"33243",82,"2021-02-18","łęczycki"
"33244",14,"2021-02-18","łowicki"
"33245",6,"2021-02-18","łódzki wschodni"
"33246",9,"2021-02-18","opoczyński"
"33247",18,"2021-02-18","pabianicki"
"33248",8,"2021-02-18","pajęczański"
"33249",29,"2021-02-18","piotrkowski"
"33250",2,"2021-02-18","poddębicki"
"33251",15,"2021-02-18","radomszczański"
"33252",10,"2021-02-18","rawski"
"33253",6,"2021-02-18","sieradzki"
"33254",11,"2021-02-18","skierniewicki"
"33255",47,"2021-02-18","tomaszowski"
"33256",0,"2021-02-18","wieluński"
"33257",1,"2021-02-18","wieruszowski"
"33258",5,"2021-02-18","zduńskowolski"
"33259",18,"2021-02-18","zgierski"
"33260",4,"2021-02-18","brzeziński"
"33261",155,"2021-02-18","Łódź"
"33262",16,"2021-02-18","Piotrków Trybunalski"
"33263",9,"2021-02-18","Skierniewice"
"33264",12,"2021-02-18","bocheński"
"33265",23,"2021-02-18","brzeski"
"33266",34,"2021-02-18","chrzanowski"
"33267",15,"2021-02-18","dąbrowski"
"33268",6,"2021-02-18","gorlicki"
"33269",76,"2021-02-18","krakowski"
"33270",2,"2021-02-18","limanowski"
"33271",7,"2021-02-18","miechowski"
"33272",18,"2021-02-18","myślenicki"
"33273",11,"2021-02-18","nowosądecki"
"33274",16,"2021-02-18","nowotarski"
"33275",8,"2021-02-18","olkuski"
"33276",19,"2021-02-18","oświęcimski"
"33277",4,"2021-02-18","proszowicki"
"33278",15,"2021-02-18","suski"
"33279",23,"2021-02-18","tarnowski"
"33280",9,"2021-02-18","tatrzański"
"33281",30,"2021-02-18","wadowicki"
"33282",29,"2021-02-18","wielicki"
"33283",157,"2021-02-18","Kraków"
"33284",7,"2021-02-18","Nowy Sącz"
"33285",27,"2021-02-18","Tarnów"
"33286",5,"2021-02-18","białobrzeski"
"33287",52,"2021-02-18","ciechanowski"
"33288",5,"2021-02-18","garwoliński"
"33289",5,"2021-02-18","gostyniński"
"33290",41,"2021-02-18","grodziski"
"33291",33,"2021-02-18","grójecki"
"33292",11,"2021-02-18","kozienicki"
"33293",32,"2021-02-18","legionowski"
"33294",1,"2021-02-18","lipski"
"33295",3,"2021-02-18","łosicki"
"33296",2,"2021-02-18","makowski"
"33297",24,"2021-02-18","miński"
"33298",49,"2021-02-18","mławski"
"33299",10,"2021-02-18","nowodworski"
"33300",21,"2021-02-18","ostrołęcki"
"33301",4,"2021-02-18","ostrowski"
"33302",27,"2021-02-18","otwocki"
"33303",68,"2021-02-18","piaseczyński"
"33304",23,"2021-02-18","płocki"
"33305",29,"2021-02-18","płoński"
"33306",50,"2021-02-18","pruszkowski"
"33307",11,"2021-02-18","przasnyski"
"33308",1,"2021-02-18","przysuski"
"33309",30,"2021-02-18","pułtuski"
"33310",18,"2021-02-18","radomski"
"33311",3,"2021-02-18","siedlecki"
"33312",11,"2021-02-18","sierpecki"
"33313",31,"2021-02-18","sochaczewski"
"33314",1,"2021-02-18","sokołowski"
"33315",2,"2021-02-18","szydłowiecki"
"33316",59,"2021-02-18","warszawski zachodni"
"33317",7,"2021-02-18","węgrowski"
"33318",71,"2021-02-18","wołomiński"
"33319",21,"2021-02-18","wyszkowski"
"33320",2,"2021-02-18","zwoleński"
"33321",2,"2021-02-18","żuromiński"
"33322",28,"2021-02-18","żyrardowski"
"33323",10,"2021-02-18","Ostrołęka"
"33324",24,"2021-02-18","Płock"
"33325",38,"2021-02-18","Radom"
"33326",10,"2021-02-18","Siedlce"
"33327",552,"2021-02-18","Warszawa"
"33328",13,"2021-02-18","brzeski"
"33329",1,"2021-02-18","głubczycki"
"33330",12,"2021-02-18","kędzierzyńsko-kozielski"
"33331",11,"2021-02-18","kluczborski"
"33332",12,"2021-02-18","krapkowicki"
"33333",6,"2021-02-18","namysłowski"
"33334",15,"2021-02-18","nyski"
"33335",5,"2021-02-18","oleski"
"33336",14,"2021-02-18","opolski"
"33337",1,"2021-02-18","prudnicki"
"33338",5,"2021-02-18","strzelecki"
"33339",27,"2021-02-18","Opole"
"33340",2,"2021-02-18","bieszczadzki"
"33341",23,"2021-02-18","brzozowski"
"33342",21,"2021-02-18","dębicki"
"33343",22,"2021-02-18","jarosławski"
"33344",11,"2021-02-18","jasielski"
"33345",10,"2021-02-18","kolbuszowski"
"33346",12,"2021-02-18","krośnieński"
"33347",7,"2021-02-18","leżajski"
"33348",0,"2021-02-18","lubaczowski"
"33349",28,"2021-02-18","łańcucki"
"33350",24,"2021-02-18","mielecki"
"33351",5,"2021-02-18","niżański"
"33352",4,"2021-02-18","przemyski"
"33353",37,"2021-02-18","przeworski"
"33354",12,"2021-02-18","ropczycko-sędziszowski"
"33355",52,"2021-02-18","rzeszowski"
"33356",35,"2021-02-18","sanocki"
"33357",11,"2021-02-18","stalowowolski"
"33358",6,"2021-02-18","strzyżowski"
"33359",8,"2021-02-18","tarnobrzeski"
"33360",2,"2021-02-18","leski"
"33361",6,"2021-02-18","Krosno"
"33362",12,"2021-02-18","Przemyśl"
"33363",89,"2021-02-18","Rzeszów"
"33364",24,"2021-02-18","Tarnobrzeg"
"33365",11,"2021-02-18","augustowski"
"33366",43,"2021-02-18","białostocki"
"33367",2,"2021-02-18","bielski"
"33368",3,"2021-02-18","grajewski"
"33369",10,"2021-02-18","hajnowski"
"33370",9,"2021-02-18","kolneński"
"33371",26,"2021-02-18","łomżyński"
"33372",6,"2021-02-18","moniecki"
"33373",1,"2021-02-18","sejneński"
"33374",8,"2021-02-18","siemiatycki"
"33375",14,"2021-02-18","sokólski"
"33376",0,"2021-02-18","suwalski"
"33377",4,"2021-02-18","wysokomazowiecki"
"33378",7,"2021-02-18","zambrowski"
"33379",84,"2021-02-18","Białystok"
"33380",38,"2021-02-18","Łomża"
"33381",5,"2021-02-18","Suwałki"
"33382",3,"2021-02-18","bytowski"
"33383",11,"2021-02-18","chojnicki"
"33384",9,"2021-02-18","człuchowski"
"33385",79,"2021-02-18","gdański"
"33386",45,"2021-02-18","kartuski"
"33387",5,"2021-02-18","kościerski"
"33388",13,"2021-02-18","kwidzyński"
"33389",41,"2021-02-18","lęborski"
"33390",17,"2021-02-18","malborski"
"33391",12,"2021-02-18","nowodworski"
"33392",17,"2021-02-18","pucki"
"33393",11,"2021-02-18","słupski"
"33394",37,"2021-02-18","starogardzki"
"33395",26,"2021-02-18","tczewski"
"33396",74,"2021-02-18","wejherowski"
"33397",12,"2021-02-18","sztumski"
"33398",248,"2021-02-18","Gdańsk"
"33399",97,"2021-02-18","Gdynia"
"33400",16,"2021-02-18","Słupsk"
"33401",14,"2021-02-18","Sopot"
"33402",28,"2021-02-18","będziński"
"33403",64,"2021-02-18","bielski"
"33404",28,"2021-02-18","cieszyński"
"33405",14,"2021-02-18","częstochowski"
"33406",16,"2021-02-18","gliwicki"
"33407",8,"2021-02-18","kłobucki"
"33408",8,"2021-02-18","lubliniecki"
"33409",23,"2021-02-18","mikołowski"
"33410",7,"2021-02-18","myszkowski"
"33411",18,"2021-02-18","pszczyński"
"33412",10,"2021-02-18","raciborski"
"33413",9,"2021-02-18","rybnicki"
"33414",18,"2021-02-18","tarnogórski"
"33415",13,"2021-02-18","bieruńsko-lędziński"
"33416",14,"2021-02-18","wodzisławski"
"33417",17,"2021-02-18","zawierciański"
"33418",67,"2021-02-18","żywiecki"
"33419",44,"2021-02-18","Bielsko-Biała"
"33420",33,"2021-02-18","Bytom"
"33421",7,"2021-02-18","Chorzów"
"33422",43,"2021-02-18","Częstochowa"
"33423",15,"2021-02-18","Dąbrowa Górnicza"
"33424",29,"2021-02-18","Gliwice"
"33425",4,"2021-02-18","Jastrzębie-Zdrój"
"33426",32,"2021-02-18","Jaworzno"
"33427",51,"2021-02-18","Katowice"
"33428",25,"2021-02-18","Mysłowice"
"33429",11,"2021-02-18","Piekary Śląskie"
"33430",14,"2021-02-18","Ruda Śląska"
"33431",10,"2021-02-18","Rybnik"
"33432",15,"2021-02-18","Siemianowice Śląskie"
"33433",46,"2021-02-18","Sosnowiec"
"33434",7,"2021-02-18","Świętochłowice"
"33435",44,"2021-02-18","Tychy"
"33436",29,"2021-02-18","Zabrze"
"33437",8,"2021-02-18","Żory"
"33438",10,"2021-02-18","buski"
"33439",7,"2021-02-18","jędrzejowski"
"33440",0,"2021-02-18","kazimierski"
"33441",17,"2021-02-18","kielecki"
"33442",5,"2021-02-18","konecki"
"33443",5,"2021-02-18","opatowski"
"33444",22,"2021-02-18","ostrowiecki"
"33445",4,"2021-02-18","pińczowski"
"33446",13,"2021-02-18","sandomierski"
"33447",8,"2021-02-18","skarżyski"
"33448",5,"2021-02-18","starachowicki"
"33449",1,"2021-02-18","staszowski"
"33450",1,"2021-02-18","włoszczowski"
"33451",44,"2021-02-18","Kielce"
"33452",50,"2021-02-18","bartoszycki"
"33453",8,"2021-02-18","braniewski"
"33454",29,"2021-02-18","działdowski"
"33455",2,"2021-02-18","elbląski"
"33456",10,"2021-02-18","ełcki"
"33457",13,"2021-02-18","giżycki"
"33458",39,"2021-02-18","iławski"
"33459",20,"2021-02-18","kętrzyński"
"33460",16,"2021-02-18","lidzbarski"
"33461",30,"2021-02-18","mrągowski"
"33462",50,"2021-02-18","nidzicki"
"33463",8,"2021-02-18","nowomiejski"
"33464",2,"2021-02-18","olecki"
"33465",109,"2021-02-18","olsztyński"
"33466",33,"2021-02-18","ostródzki"
"33467",32,"2021-02-18","piski"
"33468",37,"2021-02-18","szczycieński"
"33469",3,"2021-02-18","gołdapski"
"33470",10,"2021-02-18","węgorzewski"
"33471",19,"2021-02-18","Elbląg"
"33472",212,"2021-02-18","Olsztyn"
"33473",2,"2021-02-18","chodzieski"
"33474",26,"2021-02-18","czarnkowsko-trzcianecki"
"33475",42,"2021-02-18","gnieźnieński"
"33476",9,"2021-02-18","gostyński"
"33477",4,"2021-02-18","grodziski"
"33478",12,"2021-02-18","jarociński"
"33479",7,"2021-02-18","kaliski"
"33480",7,"2021-02-18","kępiński"
"33481",11,"2021-02-18","kolski"
"33482",11,"2021-02-18","koniński"
"33483",20,"2021-02-18","kościański"
"33484",24,"2021-02-18","krotoszyński"
"33485",6,"2021-02-18","leszczyński"
"33486",4,"2021-02-18","międzychodzki"
"33487",17,"2021-02-18","nowotomyski"
"33488",9,"2021-02-18","obornicki"
"33489",28,"2021-02-18","ostrowski"
"33490",11,"2021-02-18","ostrzeszowski"
"33491",7,"2021-02-18","pilski"
"33492",17,"2021-02-18","pleszewski"
"33493",131,"2021-02-18","poznański"
"33494",7,"2021-02-18","rawicki"
"33495",8,"2021-02-18","słupecki"
"33496",10,"2021-02-18","szamotulski"
"33497",10,"2021-02-18","średzki"
"33498",11,"2021-02-18","śremski"
"33499",9,"2021-02-18","turecki"
"33500",10,"2021-02-18","wągrowiecki"
"33501",8,"2021-02-18","wolsztyński"
"33502",10,"2021-02-18","wrzesiński"
"33503",7,"2021-02-18","złotowski"
"33504",19,"2021-02-18","Kalisz"
"33505",14,"2021-02-18","Konin"
"33506",4,"2021-02-18","Leszno"
"33507",144,"2021-02-18","Poznań"
"33508",9,"2021-02-18","białogardzki"
"33509",9,"2021-02-18","choszczeński"
"33510",25,"2021-02-18","drawski"
"33511",10,"2021-02-18","goleniowski"
"33512",5,"2021-02-18","gryficki"
"33513",7,"2021-02-18","gryfiński"
"33514",0,"2021-02-18","kamieński"
"33515",13,"2021-02-18","kołobrzeski"
"33516",13,"2021-02-18","koszaliński"
"33517",14,"2021-02-18","myśliborski"
